 ,Label,Area,Mean,Min,Max,X,Y,BX,BY,Width,Height
8724,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0018-0080:c:2/3 t:1/12 - TimeCourseNoise #3,709,12811.116,84,50571,1497.672,1502.439,1481,1517,34,29
8725,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0019-0086:c:2/3 t:1/12 - TimeCourseNoise #3,674,13934.668,98,46428,1328.150,1496.908,1314,1513,28,33
8726,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0020-0100:c:2/3 t:1/12 - TimeCourseNoise #3,881,14091.350,123,49965,350.621,1481.868,337,1502,30,39
8727,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0021-0106:c:2/3 t:1/12 - TimeCourseNoise #3,1290,16552.366,231,57500,223.250,1479.413,198,1498,49,42
8728,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0022-0104:c:2/3 t:1/12 - TimeCourseNoise #3,905,14026.487,125,59236,609.150,1479.577,592,1497,33,37
8729,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0023-0108:c:2/3 t:1/12 - TimeCourseNoise #3,932,14710.363,103,63669,693.714,1475.172,676,1494,35,39
8730,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0024-0120:c:2/3 t:1/12 - TimeCourseNoise #3,1529,21729.560,237,65535,922.027,1462.692,902,1487,41,49
8731,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0025-0113:c:2/3 t:1/12 - TimeCourseNoise #3,714,12828.413,75,47406,1368.237,1469.282,1353,1486,32,33
8732,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0026-0114:c:2/3 t:1/12 - TimeCourseNoise #3,618,13362.951,96,45188,564.249,1467.942,549,1483,33,29
8733,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0027-0123:c:2/3 t:1/12 - TimeCourseNoise #3,704,15661.589,210,56419,272.109,1461.023,256,1475,31,30
8734,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0028-0135:c:2/3 t:1/12 - TimeCourseNoise #3,666,12698.575,366,65535,1479.458,1448.568,1463,1462,33,29
8735,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0029-0145:c:2/3 t:1/12 - TimeCourseNoise #3,1242,15959.937,244,63466,59.959,1437.661,40,1457,41,39
8736,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0030-0141:c:2/3 t:1/12 - TimeCourseNoise #3,627,14983.089,169,54396,1118.498,1442.136,1105,1456,28,28
8737,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0031-0146:c:2/3 t:1/12 - TimeCourseNoise #3,1179,15881.086,84,64586,1221.659,1436.005,1202,1456,38,39
8738,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0032-0156:c:2/3 t:1/12 - TimeCourseNoise #3,1210,18377.082,130,60405,682.246,1427.146,661,1445,43,37
8739,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0033-0156:c:2/3 t:1/12 - TimeCourseNoise #3,749,14539.704,128,48923,1356.156,1427.902,1340,1443,31,33
8740,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0034-0161:c:2/3 t:1/12 - TimeCourseNoise #3,862,13276.142,75,48152,869.945,1421.726,852,1438,36,33
8741,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0035-0166:c:2/3 t:1/12 - TimeCourseNoise #3,1035,16017.053,128,55653,971.236,1415.496,953,1438,36,42
8742,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0036-0179:c:2/3 t:1/12 - TimeCourseNoise #3,1590,13270.374,121,61328,918.311,1403.987,898,1428,43,48
8743,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0037-0175:c:2/3 t:1/12 - TimeCourseNoise #3,457,13300.499,281,60779,414.826,1411.342,401,1426,30,37
8744,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0038-0180:c:2/3 t:1/12 - TimeCourseNoise #3,493,13995.381,359,65535,433.914,1402.557,424,1421,20,36
8745,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0039-0187:c:2/3 t:1/12 - TimeCourseNoise #3,1492,16775.576,123,63009,725.308,1394.612,703,1420,48,49
8746,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0040-0185:c:2/3 t:1/12 - TimeCourseNoise #3,1031,15021.446,144,61146,1019.850,1398.111,1003,1417,35,39
8747,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0041-0178:c:2/3 t:1/12 - TimeCourseNoise #3,458,13969.847,66,65535,1456.690,1404.245,1444,1417,27,25
8748,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0042-0187:c:2/3 t:1/12 - TimeCourseNoise #3,1208,13672.050,102,61080,174.275,1396.072,152,1414,44,37
8749,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0043-0193:c:2/3 t:1/12 - TimeCourseNoise #3,1499,15336.402,146,56163,638.078,1389.655,616,1413,46,47
8750,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0044-0190:c:2/3 t:1/12 - TimeCourseNoise #3,512,13820.379,199,48992,821.314,1394.059,807,1408,27,30
8751,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0045-0203:c:2/3 t:1/12 - TimeCourseNoise #3,1313,17344.875,194,58896,1082.012,1379.499,1060,1398,46,37
8752,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0046-0215:c:2/3 t:1/12 - TimeCourseNoise #3,919,16855.417,180,62115,956.176,1367.246,939,1386,33,36
8753,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0047-0224:c:2/3 t:1/12 - TimeCourseNoise #3,1020,14374.337,114,54922,564.294,1358.409,543,1377,41,36
8754,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0048-0232:c:2/3 t:1/12 - TimeCourseNoise #3,1524,15948.323,71,65535,92.156,1351.164,71,1375,42,49
8755,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0049-0230:c:2/3 t:1/12 - TimeCourseNoise #3,1046,13368.292,130,53906,667.465,1353.673,646,1372,41,39
8756,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0050-0226:c:2/3 t:1/12 - TimeCourseNoise #3,841,13222.136,66,52324,1530.895,1356.625,1514,1372,34,31
8757,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0051-0231:c:2/3 t:1/12 - TimeCourseNoise #3,653,12773.851,157,50289,1382.615,1351.771,1369,1369,29,34
8758,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0052-0229:c:2/3 t:1/12 - TimeCourseNoise #3,689,14133.462,311,47548,1440.361,1355.568,1424,1369,33,30
8759,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0053-0236:c:2/3 t:1/12 - TimeCourseNoise #3,1107,17412.419,139,62684,717.958,1346.117,698,1364,41,34
8760,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0054-0238:c:2/3 t:1/12 - TimeCourseNoise #3,1032,15931.900,137,57242,915.489,1344.377,897,1364,36,39
8761,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0055-0235:c:2/3 t:1/12 - TimeCourseNoise #3,811,14829.899,94,49431,1313.981,1347.267,1298,1364,32,33
8762,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0056-0241:c:2/3 t:1/12 - TimeCourseNoise #3,1109,15804.873,71,59603,362.915,1342.009,343,1360,40,36
8763,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0057-0250:c:2/3 t:1/12 - TimeCourseNoise #3,1207,17404.575,162,59677,183.411,1333.387,162,1355,41,44
8764,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0058-0248:c:2/3 t:1/12 - TimeCourseNoise #3,1290,15118.336,98,62305,983.778,1334.890,963,1354,43,39
8765,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0059-0251:c:2/3 t:1/12 - TimeCourseNoise #3,1135,15362.334,203,62379,1060.185,1331.547,1041,1351,40,39
8766,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0060-0250:c:2/3 t:1/12 - TimeCourseNoise #3,1004,17254.523,171,53720,227.952,1332.552,209,1350,37,35
8767,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0061-0253:c:2/3 t:1/12 - TimeCourseNoise #3,686,13597.869,119,59634,1266.534,1330.560,1250,1345,33,30
8768,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0062-0263:c:2/3 t:1/12 - TimeCourseNoise #3,1259,17632.833,301,65535,760.994,1320.654,740,1339,41,39
8769,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0063-0271:c:2/3 t:1/12 - TimeCourseNoise #3,1099,14160.573,64,51656,33.265,1311.955,12,1330,40,36
8770,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0064-0268:c:2/3 t:1/12 - TimeCourseNoise #3,804,12804.570,73,50816,1495.101,1313.710,1475,1329,41,28
8771,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0065-0275:c:2/3 t:1/12 - TimeCourseNoise #3,812,14577.932,119,59356,1112.855,1306.757,1098,1324,30,33
8772,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0066-0278:c:2/3 t:1/12 - TimeCourseNoise #3,558,13646.301,64,65535,1558.317,1306.231,1544,1320,32,30
8773,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0067-0283:c:2/3 t:1/12 - TimeCourseNoise #3,703,14336.048,100,57089,1366.866,1300.004,1351,1315,33,30
8774,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0068-0296:c:2/3 t:1/12 - TimeCourseNoise #3,1282,15847.790,101,54373,670.100,1286.243,651,1309,38,45
8775,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0069-0301:c:2/3 t:1/12 - TimeCourseNoise #3,1538,14976.128,105,55904,112.786,1281.363,90,1304,47,45
8776,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0070-0296:c:2/3 t:1/12 - TimeCourseNoise #3,488,12796.787,164,53288,1004.617,1287.059,987,1300,35,26
8777,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0071-0301:c:2/3 t:1/12 - TimeCourseNoise #3,677,13962.654,203,52430,913.453,1281.318,898,1298,30,32
8778,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0072-0304:c:2/3 t:1/12 - TimeCourseNoise #3,667,14693.903,130,53540,162.944,1278.436,147,1293,31,28
8779,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0073-0307:c:2/3 t:1/12 - TimeCourseNoise #3,693,14206.341,126,56700,1319.170,1276.685,1301,1292,36,32
8780,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0074-0313:c:2/3 t:1/12 - TimeCourseNoise #3,1202,20245.754,105,65535,1520.032,1269.889,1500,1289,41,38
8781,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0075-0310:c:2/3 t:1/12 - TimeCourseNoise #3,611,15681.755,173,53277,1184.826,1273.366,1170,1287,30,28
8782,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0076-0321:c:2/3 t:1/12 - TimeCourseNoise #3,1594,16365.708,130,58910,768.049,1261.350,744,1285,48,47
8783,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0077-0313:c:2/3 t:1/12 - TimeCourseNoise #3,723,14694.689,82,57825,1138.966,1269.528,1123,1284,32,28
8784,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0078-0314:c:2/3 t:1/12 - TimeCourseNoise #3,695,13397.243,123,52297,712.217,1268.323,695,1283,32,29
8785,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0079-0330:c:2/3 t:1/12 - TimeCourseNoise #3,792,13554.245,109,46622,1047.518,1253.691,1030,1270,37,34
8786,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0080-0331:c:2/3 t:1/12 - TimeCourseNoise #3,791,15357.522,112,61146,953.441,1250.759,934,1269,37,35
8787,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0081-0333:c:2/3 t:1/12 - TimeCourseNoise #3,678,20039.600,164,62101,1482.058,1249.855,1468,1266,28,32
8788,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0082-0341:c:2/3 t:1/12 - TimeCourseNoise #3,813,14498.597,173,46298,1351.956,1242.426,1337,1258,32,32
8789,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0083-0339:c:2/3 t:1/12 - TimeCourseNoise #3,434,13642.721,247,46309,136.380,1243.885,123,1255,28,22
8790,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0084-0351:c:2/3 t:1/12 - TimeCourseNoise #3,1594,16480.893,126,65535,623.107,1230.380,598,1253,53,43
8791,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0085-0358:c:2/3 t:1/12 - TimeCourseNoise #3,1333,15387.448,98,60840,1008.116,1226.064,987,1247,40,44
8792,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0086-0360:c:2/3 t:1/12 - TimeCourseNoise #3,879,14549.595,105,62363,61.773,1220.845,42,1241,42,37
8793,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0087-0358:c:2/3 t:1/12 - TimeCourseNoise #3,648,18621.738,293,56565,821.133,1224.758,808,1240,27,31
8794,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0088-0366:c:2/3 t:1/12 - TimeCourseNoise #3,913,14243.078,71,57250,1285.053,1215.360,1265,1234,37,35
8795,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0089-0372:c:2/3 t:1/12 - TimeCourseNoise #3,1005,13977.711,68,51122,1552.995,1211.097,1535,1230,35,38
8796,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0090-0376:c:2/3 t:1/12 - TimeCourseNoise #3,999,15615.847,164,56173,775.885,1207.052,757,1225,38,36
8797,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0091-0378:c:2/3 t:1/12 - TimeCourseNoise #3,923,13784.907,135,53609,1167.858,1205.155,1152,1223,33,37
8798,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0092-0380:c:2/3 t:1/12 - TimeCourseNoise #3,1167,15337.065,82,54752,1462.195,1202.029,1442,1223,40,40
8799,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0093-0380:c:2/3 t:1/12 - TimeCourseNoise #3,582,14858.503,190,56022,966.900,1203.012,950,1218,30,31
8800,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0094-0384:c:2/3 t:1/12 - TimeCourseNoise #3,1070,13772.936,84,55576,525.079,1198.592,505,1217,41,36
8801,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0095-0394:c:2/3 t:1/12 - TimeCourseNoise #3,1480,16986.920,178,65535,861.082,1189.051,841,1213,41,48
8802,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0096-0390:c:2/3 t:1/12 - TimeCourseNoise #3,1086,13923.766,96,52074,1054.844,1192.817,1036,1212,37,38
8803,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0097-0400:c:2/3 t:1/12 - TimeCourseNoise #3,1922,15973.760,228,55162,111.931,1180.589,87,1211,48,57
8804,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0098-0401:c:2/3 t:1/12 - TimeCourseNoise #3,832,13052.880,103,47840,1390.127,1183.469,1373,1203,38,42
8805,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0099-0418:c:2/3 t:1/12 - TimeCourseNoise #3,1708,15998.361,78,65535,1235.861,1160.355,1219,1201,38,72
8806,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0100-0406:c:2/3 t:1/12 - TimeCourseNoise #3,1509,13509.931,87,55212,729.688,1177.847,706,1199,48,44
8807,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0101-0403:c:2/3 t:1/12 - TimeCourseNoise #3,1323,21763.636,116,65535,809.991,1179.437,787,1198,46,37
8808,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0102-0409:c:2/3 t:1/12 - TimeCourseNoise #3,727,16133.726,98,59578,1104.518,1174.354,1089,1191,30,34
8809,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0103-0411:c:2/3 t:1/12 - TimeCourseNoise #3,977,15257.291,116,53499,595.150,1170.995,579,1189,34,35
8810,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0104-0430:c:2/3 t:1/12 - TimeCourseNoise #3,2022,17740.724,162,61402,354.355,1146.977,329,1188,47,70
8811,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0105-0418:c:2/3 t:1/12 - TimeCourseNoise #3,729,13888.289,238,51758,665.448,1166.636,647,1184,34,39
8812,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0106-0425:c:2/3 t:1/12 - TimeCourseNoise #3,1492,14755.468,96,61020,224.302,1157.449,205,1183,38,51
8813,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0107-0443:c:2/3 t:1/12 - TimeCourseNoise #3,1509,15258.875,126,60508,1180.472,1144.029,1162,1175,39,71
8814,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0108-0442:c:2/3 t:1/12 - TimeCourseNoise #3,1330,17807.295,219,55377,151.612,1140.048,132,1163,39,44
8815,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0109-0442:c:2/3 t:1/12 - TimeCourseNoise #3,1095,15553.832,160,57884,848.555,1141.442,828,1160,42,38
8816,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0110-0448:c:2/3 t:1/12 - TimeCourseNoise #3,923,18291.826,181,62773,1312.638,1135.082,1295,1153,34,36
8817,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0111-0455:c:2/3 t:1/12 - TimeCourseNoise #3,1757,20929.434,206,65535,798.037,1128.498,773,1151,49,47
8818,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0112-0449:c:2/3 t:1/12 - TimeCourseNoise #3,844,14847.347,103,64465,1367.671,1133.537,1349,1151,35,35
8819,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0113-0456:c:2/3 t:1/12 - TimeCourseNoise #3,648,13483.465,171,48226,925.639,1127.250,909,1146,30,38
8820,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0114-0455:c:2/3 t:1/12 - TimeCourseNoise #3,1001,14381.442,55,52114,1426.077,1129.805,1407,1146,48,36
8821,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0115-0459:c:2/3 t:1/12 - TimeCourseNoise #3,980,14936.997,169,59228,616.562,1124.071,597,1141,38,34
8822,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0116-0487:c:2/3 t:1/12 - TimeCourseNoise #3,1221,17216.730,151,61771,551.118,1096.100,531,1115,41,39
8823,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0117-0487:c:2/3 t:1/12 - TimeCourseNoise #3,1104,15643.168,158,51707,852.815,1095.024,834,1115,38,39
8824,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0118-0489:c:2/3 t:1/12 - TimeCourseNoise #3,877,15541.732,114,54909,736.694,1096.946,719,1113,41,38
8825,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0119-0488:c:2/3 t:1/12 - TimeCourseNoise #3,785,14734.676,142,65535,447.750,1094.420,428,1110,35,30
8826,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0120-0487:c:2/3 t:1/12 - TimeCourseNoise #3,643,16385.092,201,57459,1270.424,1096.002,1256,1110,28,29
8827,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0121-0488:c:2/3 t:1/12 - TimeCourseNoise #3,612,13553.397,130,57361,964.708,1094.345,948,1108,32,27
8828,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0122-0503:c:2/3 t:1/12 - TimeCourseNoise #3,833,12909.802,80,51128,896.941,1078.624,881,1097,34,35
8829,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0123-0505:c:2/3 t:1/12 - TimeCourseNoise #3,946,14093.394,130,60339,1365.946,1078.512,1349,1097,34,38
8830,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0124-0507:c:2/3 t:1/12 - TimeCourseNoise #3,758,13287.310,137,53374,595.201,1078.379,580,1096,30,41
8831,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0125-0516:c:2/3 t:1/12 - TimeCourseNoise #3,1495,16970.225,171,61450,224.818,1066.224,204,1091,40,48
8832,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0126-0524:c:2/3 t:1/12 - TimeCourseNoise #3,1284,17310.363,169,62917,141.456,1058.195,122,1080,39,43
8833,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0127-0524:c:2/3 t:1/12 - TimeCourseNoise #3,1041,13622.838,123,62446,822.068,1058.104,799,1079,43,41
8834,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0128-0530:c:2/3 t:1/12 - TimeCourseNoise #3,967,14542.626,155,54753,52.263,1050.301,35,1075,34,45
8835,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0129-0528:c:2/3 t:1/12 - TimeCourseNoise #3,789,13272.854,119,59610,300.226,1057.253,284,1074,34,38
8836,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0130-0531:c:2/3 t:1/12 - TimeCourseNoise #3,1412,17519.057,139,64008,507.366,1052.214,485,1072,44,41
8837,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0131-0525:c:2/3 t:1/12 - TimeCourseNoise #3,706,13268.068,217,54455,1040.705,1057.807,1024,1072,33,28
8838,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0132-0527:c:2/3 t:1/12 - TimeCourseNoise #3,726,14012.404,96,48574,1206.855,1054.335,1190,1072,35,33
8839,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0133-0533:c:2/3 t:1/12 - TimeCourseNoise #3,810,13716.493,87,56389,640.225,1050.194,625,1069,30,39
8840,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0134-0539:c:2/3 t:1/12 - TimeCourseNoise #3,1531,25416.278,121,65535,772.942,1044.480,752,1067,43,46
8841,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0135-0538:c:2/3 t:1/12 - TimeCourseNoise #3,1270,16734.969,116,61587,979.372,1045.646,959,1066,41,42
8842,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0136-0537:c:2/3 t:1/12 - TimeCourseNoise #3,725,13503.374,235,48976,724.199,1047.192,707,1062,35,33
8843,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0137-0551:c:2/3 t:1/12 - TimeCourseNoise #3,1233,17722.659,117,56240,389.630,1031.792,370,1053,40,42
8844,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0138-0546:c:2/3 t:1/12 - TimeCourseNoise #3,412,13332.612,285,44313,556.223,1034.114,538,1052,33,30
8845,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0139-0551:c:2/3 t:1/12 - TimeCourseNoise #3,669,13388.815,98,51804,443.667,1030.153,428,1050,33,36
8846,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0140-0547:c:2/3 t:1/12 - TimeCourseNoise #3,527,15616.419,100,46808,252.629,1036.403,239,1048,30,25
8847,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0141-0565:c:2/3 t:1/12 - TimeCourseNoise #3,1746,20560.821,180,65535,1066.788,1017.745,1043,1042,48,48
8848,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0142-0565:c:2/3 t:1/12 - TimeCourseNoise #3,1344,16674.266,109,51784,604.102,1018.408,580,1039,46,42
8849,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0143-0564:c:2/3 t:1/12 - TimeCourseNoise #3,1029,14422.019,181,51980,1364.849,1016.971,1345,1039,39,40
8850,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0144-0571:c:2/3 t:1/12 - TimeCourseNoise #3,981,14850.067,116,48926,846.951,1011.305,829,1030,35,37
8851,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0145-0585:c:2/3 t:1/12 - TimeCourseNoise #3,2163,15771.753,96,65338,163.446,997.199,127,1029,73,63
8852,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0146-0575:c:2/3 t:1/12 - TimeCourseNoise #3,1033,18152.857,160,65535,654.990,1007.621,635,1025,39,34
8853,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0147-0575:c:2/3 t:1/12 - TimeCourseNoise #3,806,21279.151,224,61150,53.957,1007.065,39,1024,30,33
8854,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0148-0576:c:2/3 t:1/12 - TimeCourseNoise #3,735,12972.223,96,42378,1484.843,1006.724,1470,1024,28,35
8855,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0149-0582:c:2/3 t:1/12 - TimeCourseNoise #3,1111,14498.859,146,51943,797.019,1000.142,776,1020,43,39
8856,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0150-0580:c:2/3 t:1/12 - TimeCourseNoise #3,823,14311.233,114,56958,1215.789,1003.132,1196,1020,37,35
8857,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0151-0591:c:2/3 t:1/12 - TimeCourseNoise #3,1684,20093.517,96,64361,977.646,992.015,953,1015,49,47
8858,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0152-0597:c:2/3 t:1/12 - TimeCourseNoise #3,2042,22698.478,132,65535,1115.954,985.849,1090,1011,52,50
8859,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0153-0595:c:2/3 t:1/12 - TimeCourseNoise #3,1196,14390.285,205,52889,555.035,987.190,535,1009,39,43
8860,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0154-0595:c:2/3 t:1/12 - TimeCourseNoise #3,690,13977.657,178,53436,272.800,987.243,257,1005,34,35
8861,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0155-0591:c:2/3 t:1/12 - TimeCourseNoise #3,565,13507.577,185,51978,426.755,991.904,409,1005,36,27
8862,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0156-0606:c:2/3 t:1/12 - TimeCourseNoise #3,1004,13954.617,109,49325,24.455,975.869,6,998,36,43
8863,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0157-0602:c:2/3 t:1/12 - TimeCourseNoise #3,879,15265.356,71,65535,1033.399,980.166,1014,997,37,33
8864,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0158-0601:c:2/3 t:1/12 - TimeCourseNoise #3,778,14100.586,85,65535,912.972,979.931,890,995,42,27
8865,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0159-0606:c:2/3 t:1/12 - TimeCourseNoise #3,1056,19684.847,118,60147,1330.438,977.021,1312,995,37,36
8866,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0160-0607:c:2/3 t:1/12 - TimeCourseNoise #3,986,16544.017,231,65535,615.239,975.580,593,993,41,34
8867,C2-TimeCourseNoise.lsm - TimeCourseNoise #3:0161-0618:c:2/3 t:1/12 - TimeCourseNoise #3,1178,16067.925,103,58368,356.935,964.902,339,986,37,42
